/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo-L0s0cPgJig-scene40_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_GN2tVA856sI-scene5_scene10.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_Gg7i4DRd0h0-scene3_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_Iga7c6F_YjM-scene22_scene13.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_J_1PEVB2nyc-scene25_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_J_1PEVB2nyc-scene30_scene3.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_Jx3x8sukwS0-scene18_scene1.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_Jx3x8sukwS0-scene69_scene1.mp4 | Detected FPS: 24.0 | Frames: 115.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_KFbSztS1chk-scene237_scene5.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_KrXfkYdne00-scene13_scene28.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_LA3T9vsKOHg-scene5_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_LaekBX0lz0-scene5_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_LaekBX0lz0-scene6_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_MUzb60JgPdE-scene83_scene2.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_MpCkDzUfJLI-scene55_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_Nke31j6Nhno-scene48_scene1.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_OK1wl4VLGpw-scene8_scene8.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_OLFaRopsjms-scene2_scene1.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_OLFaRopsjms-scene2_scene9.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_OtTijwyzP4w-scene9_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_P50w3XabsNE-scene170_scene2.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_P50w3XabsNE-scene170_scene3.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_P50w3XabsNE-scene245_scene3.mp4 | Detected FPS: 24.0 | Frames: 107.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_PPVEzTzsmU0-scene5_scene126.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_PPVEzTzsmU0-scene5_scene27.mp4 | Detected FPS: 24.0 | Frames: 116.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_PPVEzTzsmU0-scene5_scene60.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_PPVEzTzsmU0-scene5_scene94.mp4 | Detected FPS: 24.0 | Frames: 113.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_PhgVqnpd-yg-scene1_scene5.mp4 | Detected FPS: 24.0 | Frames: 111.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_QFjd3VdjfB0-scene6_scene2.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_QFjd3VdjfB0-scene6_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_QaEo5y1IdkM-scene198_scene3.mp4 | Detected FPS: 24.0 | Frames: 114.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_REsHdgB3vm0-scene23_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_SJA3HocrjcI-scene12_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_Ss4uKVGdWr0-scene35_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_Ss4uKVGdWr0-scene51_scene2.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_TRNvdYCMbwU-scene41_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_TRNvdYCMbwU-scene61_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_Thblp3LSF-k-scene9_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_TyD9xfaJMyw-scene65_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_UOhrGPmDVgo-scene51_scene3.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_UOhrGPmDVgo-scene51_scene2.mp4 | Detected FPS: 24.0 | Frames: 116.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_UTgGrFS4oYE-scene80_scene2.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_VFnszZiMqEA-scene85_scene3.mp4 | Detected FPS: 24.0 | Frames: 115.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_XOheo3vobsM-scene12_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_Yn0jlfgfQvk-scene4_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_ZUEUI4TbEBc-scene15_scene4.mp4 | Detected FPS: 24.0 | Frames: 104.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo__6xXDtNgcfo-scene365_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo__ApHJ5S_hEY-scene32_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo___ik0tlrO90-scene6_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_aki3VZBhpuI-scene59_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_d0Ijogpvu8I-scene2_scene3.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_dWDsdUG5hZY-scene73_scene1.mp4 | Detected FPS: 24.0 | Frames: 114.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_dWDsdUG5hZY-scene73_scene2.mp4 | Detected FPS: 24.0 | Frames: 116.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_djNyMNdMSUs-scene60_scene1.mp4 | Detected FPS: 24.0 | Frames: 116.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_djNyMNdMSUs-scene94_scene10.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_etoTs-wSxFA-scene34_scene1.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_f6yAY1oZUOA-scene34_scene2.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_fHh7LYf5sbc-scene83_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_hSsMVrfcx_c-scene19_scene2.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_i8XZcjpGm8k-scene2_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_ipJ_dwkgqiU-scene38_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_izJSguGdPBI-scene45_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_jO2l8quaErw-scene4_scene29.mp4 | Detected FPS: 24.0 | Frames: 95.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_jcf9EPyL-Q8-scene62_scene1.mp4 | Detected FPS: 24.0 | Frames: 116.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_jopqHKJUVjQ-scene103_scene3.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_keBocZcuX78-scene56_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_lxbcCsZM4pw-scene13_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_mUAvdcRjSWo-scene26_scene18.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_nMj7OV4YQ1s-scene19_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_nMj7OV4YQ1s-scene24_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_o0dXLE3Nr_4-scene54_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_pGSxI_2RnTY-scene12_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_pGSxI_2RnTY-scene14_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_pGSxI_2RnTY-scene13_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_q1x7uxrIOnY-scene127_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_u87JzqX15Nk-scene12_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_uFZXIVCiYFY-scene1_scene2.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_uAVuU2xS_YA-scene94_scene2.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_uQrJ0TkZlc-scene447_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_vFtD3WTEBQ0-scene11_scene8.mp4 | Detected FPS: 24.0 | Frames: 114.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_w0j2cQSSUWA-scene29_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_wMJNVCmd10w-scene73_scene1.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_w_6dw5ev7Ys-scene2_scene11.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_w_6dw5ev7Ys-scene2_scene15.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_w_6dw5ev7Ys-scene2_scene5.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_xa3K1YV7XcI-scene29_scene9.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_xa3K1YV7XcI-scene42_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_xa3K1YV7XcI-scene65_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_xoXaK1WdGzc-scene4_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_ylUXLl2tgWU-scene4_scene1.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideo_zKJQFwec_as-scene5_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoaUujxMn3VrU-scene465_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoaVOD8rAQR0A-scene41_scene4.mp4 | Detected FPS: 24.0 | Frames: 115.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoaVOD8rAQR0A-scene54_scene4.mp4 | Detected FPS: 24.0 | Frames: 115.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoaX2KzkXFlVE-scene10_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoajI1GtKAn78-scene14_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoajI1GtKAn78-scene57_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoajI1GtKAn78-scene13_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoaxYAW7PuSIM-scene41_scene2.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoaxYAW7PuSIM-scene41_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideod3Ry0zbYnsU-scene38_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideod3Ry0zbYnsU-scene50_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideodAEVl0SBU4o-scene83_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoe6GXJAnmOl4-scene68_scene1.mp4 | Detected FPS: 24.0 | Frames: 113.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoeIrMbAQSU34-scene31_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideofPd7OuIoDCw-scene122_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideofPd7OuIoDCw-scene122_scene2.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideogdpvo4w0mZc-scene59_scene6.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideohEpciW9k9ew-scene71_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoiR5FN8PJPK8-scene7_scene7.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoiZvGDmZWnKg-scene389_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoiZvGDmZWnKg-scene741_scene2.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoiq9-qgw1xGY-scene2_scene12.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoiq9-qgw1xGY-scene2_scene13.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoj4ZmkyD0uV8-scene186_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideokimFYxWNcaE-scene8_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideolULd-wnWjT4-scene26_scene14.mp4 | Detected FPS: 24.0 | Frames: 112.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideommWf8OXkL8Y-scene17_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideooAPYM1_dAtY-scene19_scene11.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoqIOoX85v7vs-scene48_scene2.mp4 | Detected FPS: 24.0 | Frames: 102.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideor0m-iSnbKvc-scene18_scene6.mp4 | Detected FPS: 24.0 | Frames: 101.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideor0m-iSnbKvc-scene26_scene2.mp4 | Detected FPS: 24.0 | Frames: 104.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideor7zOPOJ-w84-scene96_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoreMnRjhDv68-scene14_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoreMnRjhDv68-scene27_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideotIHFKgua7NA-scene84_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideotIHFKgua7NA-scene84_scene2.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideots9i16Ahtjs-scene2_scene3.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideou3mo6Q25SnM-scene39_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoupj35rqSFx0-scene14_scene5.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideov5QvP0DNc88-scene21_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideow362ND_dglI-scene14_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideowA3oyW0yhHA-scene8_scene1.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoxpkjFkhK6tg-scene24_scene1.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoywTdHzrCvBc-scene34_scene1.mp4 | Detected FPS: 24.0 | Frames: 118.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoz18AxSc4SEY-scene31_scene1.mp4 | Detected FPS: 24.0 | Frames: 117.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideoz3fmTwXv1WQ-scene55_scene12.mp4 | Detected FPS: 24.0 | Frames: 119.0 | Reason: Mismatch
/shareddisk/yexin/huanghj/data/TalkVid-160h/videos-crop/videovideozZZeM2FMQEs-scene53_scene1.mp4 | Detected FPS: 24.0 | Frames: 120.0 | Reason: Mismatch
